1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: BA0000002B917221
Is Mission Active?  true
Mission Start:  Fri Sep 07 19:11:00 PDT 2018
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  4672
Total Samples:  40829
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  Clock
Next Clock Alarm At:  Sun Mar 24 00:00:00 PDT 2019
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
2018-09-26, 11:11:00 PM,C,8.5
2018-09-27, 12:11:00 AM,C,11.5
2018-09-27, 1:11:00 AM,C,11.5
2018-09-27, 2:11:00 AM,C,11
2018-09-27, 3:11:00 AM,C,11
2018-09-27, 4:11:00 AM,C,11
2018-09-27, 5:11:00 AM,C,11
2018-09-27, 6:11:00 AM,C,11
2018-09-27, 7:11:00 AM,C,11
2018-09-27, 8:11:00 AM,C,11.5
2018-09-27, 9:11:00 AM,C,12.5
2018-09-27, 10:11:00 AM,C,14
2018-09-27, 11:11:00 AM,C,15.5
2018-09-27, 12:11:00 PM,C,12.5
2018-09-27, 1:11:00 PM,C,12
2018-09-27, 2:11:00 PM,C,11.5
2018-09-27, 3:11:00 PM,C,11.5
2018-09-27, 4:11:00 PM,C,11.5
2018-09-27, 5:11:00 PM,C,11.5
2018-09-27, 6:11:00 PM,C,12.5
2018-09-27, 7:11:00 PM,C,12
2018-09-27, 8:11:00 PM,C,11.5
2018-09-27, 9:11:00 PM,C,10.5
2018-09-27, 10:11:00 PM,C,10
2018-09-27, 11:11:00 PM,C,9.5
2018-09-28, 12:11:00 AM,C,9
2018-09-28, 1:11:00 AM,C,11
2018-09-28, 2:11:00 AM,C,11.5
2018-09-28, 3:11:00 AM,C,11
2018-09-28, 4:11:00 AM,C,11.5
2018-09-28, 5:11:00 AM,C,11
2018-09-28, 6:11:00 AM,C,11
2018-09-28, 7:11:00 AM,C,10
2018-09-28, 8:11:00 AM,C,8.5
2018-09-28, 9:11:00 AM,C,8.5
2018-09-28, 10:11:00 AM,C,9.5
2018-09-28, 11:11:00 AM,C,10.5
2018-09-28, 12:11:00 PM,C,12.5
2018-09-28, 1:11:00 PM,C,12.5
2018-09-28, 2:11:00 PM,C,12.5
2018-09-28, 3:11:00 PM,C,12
2018-09-28, 4:11:00 PM,C,11.5
2018-09-28, 5:11:00 PM,C,11.5
2018-09-28, 6:11:00 PM,C,12
2018-09-28, 7:11:00 PM,C,12.5
2018-09-28, 8:11:00 PM,C,10.5
2018-09-28, 9:11:00 PM,C,9.5
2018-09-28, 10:11:00 PM,C,9
2018-09-28, 11:11:00 PM,C,8
2018-09-29, 12:11:00 AM,C,7.5
2018-09-29, 1:11:00 AM,C,10
2018-09-29, 2:11:00 AM,C,11
2018-09-29, 3:11:00 AM,C,11
2018-09-29, 4:11:00 AM,C,11
2018-09-29, 5:11:00 AM,C,11
2018-09-29, 6:11:00 AM,C,11
2018-09-29, 7:11:00 AM,C,11
2018-09-29, 8:11:00 AM,C,9.5
2018-09-29, 9:11:00 AM,C,9.5
2018-09-29, 10:11:00 AM,C,10.5
2018-09-29, 11:11:00 AM,C,10.5
2018-09-29, 12:11:00 PM,C,14
2018-09-29, 1:11:00 PM,C,12
2018-09-29, 2:11:00 PM,C,12
2018-09-29, 3:11:00 PM,C,12
2018-09-29, 4:11:00 PM,C,12
2018-09-29, 5:11:00 PM,C,12
2018-09-29, 6:11:00 PM,C,12
2018-09-29, 7:11:00 PM,C,12
2018-09-29, 8:11:00 PM,C,12
2018-09-29, 9:11:00 PM,C,11
2018-09-29, 10:11:00 PM,C,11
2018-09-29, 11:11:00 PM,C,10.5
2018-09-30, 12:11:00 AM,C,10.5
2018-09-30, 1:11:00 AM,C,10.5
2018-09-30, 2:11:00 AM,C,11.5
2018-09-30, 3:11:00 AM,C,11.5
2018-09-30, 4:11:00 AM,C,11.5
2018-09-30, 5:11:00 AM,C,11.5
2018-09-30, 6:11:00 AM,C,11.5
2018-09-30, 7:11:00 AM,C,11.5
2018-09-30, 8:11:00 AM,C,11.5
2018-09-30, 9:11:00 AM,C,10.5
2018-09-30, 10:11:00 AM,C,11
2018-09-30, 11:11:00 AM,C,10.5
2018-09-30, 12:11:00 PM,C,11
2018-09-30, 1:11:00 PM,C,11.5
2018-09-30, 2:11:00 PM,C,11.5
2018-09-30, 3:11:00 PM,C,11
2018-09-30, 4:11:00 PM,C,11
2018-09-30, 5:11:00 PM,C,11.5
2018-09-30, 6:11:00 PM,C,11
2018-09-30, 7:11:00 PM,C,11.5
2018-09-30, 8:11:00 PM,C,11.5
2018-09-30, 9:11:00 PM,C,10
2018-09-30, 10:11:00 PM,C,8
2018-09-30, 11:11:00 PM,C,7.5
2018-10-01, 12:11:00 AM,C,6.5
2018-10-01, 1:11:00 AM,C,6
2018-10-01, 2:11:00 AM,C,5.5
2018-10-01, 3:11:00 AM,C,10
2018-10-01, 4:11:00 AM,C,10.5
2018-10-01, 5:11:00 AM,C,10.5
2018-10-01, 6:11:00 AM,C,10.5
2018-10-01, 7:11:00 AM,C,10.5
2018-10-01, 8:11:00 AM,C,10.5
2018-10-01, 9:11:00 AM,C,10.5
2018-10-01, 10:11:00 AM,C,10.5
2018-10-01, 11:11:00 AM,C,12
2018-10-01, 12:11:00 PM,C,15.5
2018-10-01, 1:11:00 PM,C,11.5
2018-10-01, 2:11:00 PM,C,11.5
2018-10-01, 3:11:00 PM,C,11.5
2018-10-01, 4:11:00 PM,C,11.5
2018-10-01, 5:11:00 PM,C,11
2018-10-01, 6:11:00 PM,C,11
2018-10-01, 7:11:00 PM,C,11
2018-10-01, 8:11:00 PM,C,11
