1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 8C0000002B88AE21
Is Mission Active?  true
Mission Start:  Sat Jun 16 19:23:00 PDT 2018
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  6664
Total Samples:  43734
Roll Over Enabled?  true
Roll Over Occurred?  Roll over has occurred
Active Alarms:  Clock
Next Clock Alarm At:  Sun Mar 24 00:00:00 PDT 2019
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
2019-01-07, 6:23:00 AM,C,5
2019-01-07, 7:23:00 AM,C,3.5
2019-01-07, 8:23:00 AM,C,2
2019-01-07, 9:23:00 AM,C,6
2019-01-07, 10:23:00 AM,C,6.5
2019-01-07, 11:23:00 AM,C,7
2019-01-07, 12:23:00 PM,C,7
2019-01-07, 1:23:00 PM,C,7
2019-01-07, 2:23:00 PM,C,7
2019-01-07, 3:23:00 PM,C,7
2019-01-07, 4:23:00 PM,C,7
2019-01-07, 5:23:00 PM,C,5
2019-01-07, 6:23:00 PM,C,3
2019-01-07, 7:23:00 PM,C,2
2019-01-07, 8:23:00 PM,C,0.5
2019-01-07, 9:23:00 PM,C,0
2019-01-07, 10:23:00 PM,C,-0.5
2019-01-07, 11:23:00 PM,C,0.5
2019-01-08, 12:23:00 AM,C,5
2019-01-08, 1:23:00 AM,C,6
2019-01-08, 2:23:00 AM,C,6.5
2019-01-08, 3:23:00 AM,C,6.5
2019-01-08, 4:23:00 AM,C,6.5
2019-01-08, 5:23:00 AM,C,6.5
2019-01-08, 6:23:00 AM,C,6
2019-01-08, 7:23:00 AM,C,5
2019-01-08, 8:23:00 AM,C,4
2019-01-08, 9:23:00 AM,C,5
2019-01-08, 10:23:00 AM,C,6
2019-01-08, 11:23:00 AM,C,6.5
2019-01-08, 12:23:00 PM,C,7
2019-01-08, 1:23:00 PM,C,7.5
2019-01-08, 2:23:00 PM,C,7.5
2019-01-08, 3:23:00 PM,C,7.5
2019-01-08, 4:23:00 PM,C,7.5
2019-01-08, 5:23:00 PM,C,7
2019-01-08, 6:23:00 PM,C,5.5
2019-01-08, 7:23:00 PM,C,5
2019-01-08, 8:23:00 PM,C,4.5
2019-01-08, 9:23:00 PM,C,4.5
2019-01-08, 10:23:00 PM,C,5
2019-01-08, 11:23:00 PM,C,5
2019-01-09, 12:23:00 AM,C,6
2019-01-09, 1:23:00 AM,C,6.5
2019-01-09, 2:23:00 AM,C,6.5
2019-01-09, 3:23:00 AM,C,6.5
2019-01-09, 4:23:00 AM,C,6.5
2019-01-09, 5:23:00 AM,C,6.5
2019-01-09, 6:23:00 AM,C,6.5
2019-01-09, 7:23:00 AM,C,6.5
2019-01-09, 8:23:00 AM,C,6.5
2019-01-09, 9:23:00 AM,C,6.5
2019-01-09, 10:23:00 AM,C,6.5
2019-01-09, 11:23:00 AM,C,7
2019-01-09, 12:23:00 PM,C,7
2019-01-09, 1:23:00 PM,C,7
2019-01-09, 2:23:00 PM,C,7
2019-01-09, 3:23:00 PM,C,7
2019-01-09, 4:23:00 PM,C,7
2019-01-09, 5:23:00 PM,C,7
2019-01-09, 6:23:00 PM,C,7
2019-01-09, 7:23:00 PM,C,7
2019-01-09, 8:23:00 PM,C,7.5
2019-01-09, 9:23:00 PM,C,8
2019-01-09, 10:23:00 PM,C,8
2019-01-09, 11:23:00 PM,C,8.5
2019-01-10, 12:23:00 AM,C,7.5
2019-01-10, 1:23:00 AM,C,7.5
2019-01-10, 2:23:00 AM,C,7.5
2019-01-10, 3:23:00 AM,C,7.5
2019-01-10, 4:23:00 AM,C,7.5
2019-01-10, 5:23:00 AM,C,7.5
2019-01-10, 6:23:00 AM,C,7.5
2019-01-10, 7:23:00 AM,C,7.5
2019-01-10, 8:23:00 AM,C,7.5
2019-01-10, 9:23:00 AM,C,7.5
2019-01-10, 10:23:00 AM,C,7.5
2019-01-10, 11:23:00 AM,C,7.5
2019-01-10, 12:23:00 PM,C,7.5
2019-01-10, 1:23:00 PM,C,7.5
2019-01-10, 2:23:00 PM,C,7.5
2019-01-10, 3:23:00 PM,C,7.5
2019-01-10, 4:23:00 PM,C,7.5
2019-01-10, 5:23:00 PM,C,7.5
2019-01-10, 6:23:00 PM,C,7.5
2019-01-10, 7:23:00 PM,C,8
2019-01-10, 8:23:00 PM,C,8.5
2019-01-10, 9:23:00 PM,C,8.5
2019-01-10, 10:23:00 PM,C,8.5
2019-01-10, 11:23:00 PM,C,9
2019-01-11, 12:23:00 AM,C,8.5
2019-01-11, 1:23:00 AM,C,8
2019-01-11, 2:23:00 AM,C,8
2019-01-11, 3:23:00 AM,C,8
2019-01-11, 4:23:00 AM,C,8
2019-01-11, 5:23:00 AM,C,8
2019-01-11, 6:23:00 AM,C,8
2019-01-11, 7:23:00 AM,C,8
2019-01-11, 8:23:00 AM,C,8
2019-01-11, 9:23:00 AM,C,8
2019-01-11, 10:23:00 AM,C,8.5
2019-01-11, 11:23:00 AM,C,8.5
2019-01-11, 12:23:00 PM,C,8
2019-01-11, 1:23:00 PM,C,8
2019-01-11, 2:23:00 PM,C,8
2019-01-11, 3:23:00 PM,C,8
2019-01-11, 4:23:00 PM,C,8
2019-01-11, 5:23:00 PM,C,8
2019-01-11, 6:23:00 PM,C,8
2019-01-11, 7:23:00 PM,C,8.5
2019-01-11, 8:23:00 PM,C,8.5
2019-01-11, 9:23:00 PM,C,9
