"","Date","Time","SP","Temp"
"558",2019-04-28,"04:36:00","Cedar",9
"559",2019-04-28,"05:36:00","Cedar",9
"560",2019-04-28,"06:36:00","Cedar",9
"561",2019-04-28,"07:36:00","Cedar",9
"562",2019-04-28,"08:36:00","Cedar",9
"563",2019-04-28,"09:36:00","Cedar",9
"564",2019-04-28,"10:36:00","Cedar",9.5
"565",2019-04-28,"11:36:00","Cedar",10
"566",2019-04-28,"12:36:00","Cedar",10.5
"567",2019-04-28,"13:36:00","Cedar",10.5
"568",2019-04-28,"14:36:00","Cedar",11.5
"569",2019-04-28,"15:36:00","Cedar",12
"570",2019-04-28,"16:36:00","Cedar",15
"571",2019-04-28,"17:36:00","Cedar",17
"572",2019-04-28,"18:36:00","Cedar",12.5
"573",2019-04-28,"19:36:00","Cedar",11
"574",2019-04-28,"20:36:00","Cedar",9.5
"575",2019-04-28,"21:36:00","Cedar",11.5
"576",2019-04-28,"22:36:00","Cedar",11.5
"577",2019-04-28,"23:36:00","Cedar",10.5
"578",2019-04-29,"00:36:00","Cedar",10
"579",2019-04-29,"01:36:00","Cedar",9.5
"580",2019-04-29,"02:36:00","Cedar",9.5
"581",2019-04-29,"03:36:00","Cedar",9.5
"582",2019-04-29,"04:36:00","Cedar",9.5
"583",2019-04-29,"05:36:00","Cedar",9.5
"584",2019-04-29,"06:36:00","Cedar",9.5
"585",2019-04-29,"07:36:00","Cedar",9.5
"586",2019-04-29,"08:36:00","Cedar",9.5
"587",2019-04-29,"09:36:00","Cedar",10
"588",2019-04-29,"10:36:00","Cedar",10.5
"589",2019-04-29,"11:36:00","Cedar",11
"590",2019-04-29,"12:36:00","Cedar",11
"591",2019-04-29,"13:36:00","Cedar",11.5
"592",2019-04-29,"14:36:00","Cedar",11.5
"593",2019-04-29,"15:36:00","Cedar",11.5
"594",2019-04-29,"16:36:00","Cedar",12
"595",2019-04-29,"17:36:00","Cedar",12.5
"596",2019-04-29,"18:36:00","Cedar",12
"597",2019-04-29,"19:36:00","Cedar",10.5
"598",2019-04-29,"20:36:00","Cedar",9
"599",2019-04-29,"21:36:00","Cedar",9
"600",2019-04-29,"22:36:00","Cedar",10.5
"601",2019-04-29,"23:36:00","Cedar",10.5
"602",2019-04-30,"00:36:00","Cedar",10
"603",2019-04-30,"01:36:00","Cedar",10
"604",2019-04-30,"02:36:00","Cedar",10
"605",2019-04-30,"03:36:00","Cedar",10
"606",2019-04-30,"04:36:00","Cedar",9.5
"607",2019-04-30,"05:36:00","Cedar",9.5
"608",2019-04-30,"06:36:00","Cedar",9.5
"609",2019-04-30,"07:36:00","Cedar",9.5
"610",2019-04-30,"08:36:00","Cedar",9.5
"611",2019-04-30,"09:36:00","Cedar",10.5
"612",2019-04-30,"10:36:00","Cedar",11
"613",2019-04-30,"11:36:00","Cedar",11.5
"614",2019-04-30,"12:36:00","Cedar",11.5
"615",2019-04-30,"13:36:00","Cedar",11.5
"616",2019-04-30,"14:36:00","Cedar",11.5
"617",2019-04-30,"15:36:00","Cedar",11.5
"618",2019-04-30,"16:36:00","Cedar",11.5
"619",2019-04-30,"17:36:00","Cedar",11.5
"620",2019-04-30,"18:36:00","Cedar",11.5
"621",2019-04-30,"19:36:00","Cedar",12
"622",2019-04-30,"20:36:00","Cedar",11.5
"623",2019-04-30,"21:36:00","Cedar",9.5
"624",2019-04-30,"22:36:00","Cedar",11
"625",2019-04-30,"23:36:00","Cedar",11
"626",2019-05-01,"00:36:00","Cedar",11
"627",2019-05-01,"01:36:00","Cedar",11
"628",2019-05-01,"02:36:00","Cedar",10.5
"629",2019-05-01,"03:36:00","Cedar",10.5
"630",2019-05-01,"04:36:00","Cedar",10
"631",2019-05-01,"05:36:00","Cedar",10
"632",2019-05-01,"06:36:00","Cedar",10
"633",2019-05-01,"07:36:00","Cedar",10
"634",2019-05-01,"08:36:00","Cedar",10
"635",2019-05-01,"09:36:00","Cedar",10
"636",2019-05-01,"10:36:00","Cedar",11.5
"637",2019-05-01,"11:36:00","Cedar",12
"638",2019-05-01,"12:36:00","Cedar",11.5
"639",2019-05-01,"13:36:00","Cedar",12
"640",2019-05-01,"14:36:00","Cedar",12
"641",2019-05-01,"15:36:00","Cedar",12
"642",2019-05-01,"16:36:00","Cedar",12.5
"643",2019-05-01,"17:36:00","Cedar",12
"644",2019-05-01,"18:36:00","Cedar",12
"645",2019-05-01,"19:36:00","Cedar",12.5
"646",2019-05-01,"20:36:00","Cedar",12.5
"647",2019-05-01,"21:36:00","Cedar",12.5
"648",2019-05-01,"22:36:00","Cedar",12
"649",2019-05-01,"23:36:00","Cedar",11.5
"650",2019-05-02,"00:36:00","Cedar",11
"651",2019-05-02,"01:36:00","Cedar",10.5
"652",2019-05-02,"02:36:00","Cedar",10.5
"653",2019-05-02,"03:36:00","Cedar",11
"654",2019-05-02,"04:36:00","Cedar",11
"655",2019-05-02,"05:36:00","Cedar",11.5
"656",2019-05-02,"06:36:00","Cedar",11.5
"657",2019-05-02,"07:36:00","Cedar",11.5
"658",2019-05-02,"08:36:00","Cedar",12
"659",2019-05-02,"09:36:00","Cedar",12
"660",2019-05-02,"10:36:00","Cedar",12.5
"661",2019-05-02,"11:36:00","Cedar",13
"662",2019-05-02,"12:36:00","Cedar",15
"663",2019-05-02,"13:36:00","Cedar",15
"664",2019-05-02,"14:36:00","Cedar",14.5
"665",2019-05-02,"15:36:00","Cedar",14
"666",2019-05-02,"16:36:00","Cedar",13.5
"667",2019-05-02,"17:36:00","Cedar",13.5
"668",2019-05-02,"18:36:00","Cedar",13.5
"669",2019-05-02,"19:36:00","Cedar",13.5
"670",2019-05-02,"20:36:00","Cedar",13.5
"671",2019-05-02,"21:36:00","Cedar",13
"672",2019-05-02,"22:36:00","Cedar",13.5
"673",2019-05-02,"23:36:00","Cedar",13
"674",2019-05-03,"00:36:00","Cedar",13
"675",2019-05-03,"01:36:00","Cedar",12.5
"676",2019-05-03,"02:36:00","Cedar",12
"677",2019-05-03,"03:36:00","Cedar",12
"678",2019-05-03,"04:36:00","Cedar",12
"679",2019-05-03,"05:36:00","Cedar",12
"680",2019-05-03,"06:36:00","Cedar",12
"681",2019-05-03,"07:36:00","Cedar",12
"682",2019-05-03,"08:36:00","Cedar",12
"683",2019-05-03,"09:36:00","Cedar",11.5
"684",2019-05-03,"10:36:00","Cedar",11.5
"685",2019-05-03,"11:36:00","Cedar",12
"686",2019-05-03,"12:36:00","Cedar",12.5
"687",2019-05-03,"13:36:00","Cedar",15.5
"688",2019-05-03,"14:36:00","Cedar",14.5
"689",2019-05-03,"15:36:00","Cedar",13.5
"690",2019-05-03,"16:36:00","Cedar",13.5
"691",2019-05-03,"17:36:00","Cedar",13
"692",2019-05-03,"18:36:00","Cedar",13
"693",2019-05-03,"19:36:00","Cedar",13
"694",2019-05-03,"20:36:00","Cedar",13
"695",2019-05-03,"21:36:00","Cedar",13
"696",2019-05-03,"22:36:00","Cedar",11.5
"697",2019-05-03,"23:36:00","Cedar",11
"698",2019-05-04,"00:36:00","Cedar",11
"699",2019-05-04,"01:36:00","Cedar",10.5
"700",2019-05-04,"02:36:00","Cedar",11
"701",2019-05-04,"03:36:00","Cedar",11
"702",2019-05-04,"04:36:00","Cedar",11
"703",2019-05-04,"05:36:00","Cedar",11
"704",2019-05-04,"06:36:00","Cedar",11.5
"705",2019-05-04,"07:36:00","Cedar",11.5
"706",2019-05-04,"08:36:00","Cedar",11.5
"707",2019-05-04,"09:36:00","Cedar",12.5
"708",2019-05-04,"10:36:00","Cedar",11.5
"709",2019-05-04,"11:36:00","Cedar",12.5
"710",2019-05-04,"12:36:00","Cedar",12.5
"711",2019-05-04,"13:36:00","Cedar",13.5
"712",2019-05-04,"14:36:00","Cedar",15
"713",2019-05-04,"15:36:00","Cedar",13.5
"714",2019-05-04,"16:36:00","Cedar",12.5
"715",2019-05-04,"17:36:00","Cedar",12
"716",2019-05-04,"18:36:00","Cedar",12
"717",2019-05-04,"19:36:00","Cedar",12
"718",2019-05-04,"20:36:00","Cedar",12
"719",2019-05-04,"21:36:00","Cedar",12
"720",2019-05-04,"22:36:00","Cedar",11
"721",2019-05-04,"23:36:00","Cedar",11
"722",2019-05-05,"00:36:00","Cedar",11
"723",2019-05-05,"01:36:00","Cedar",11
"724",2019-05-05,"02:36:00","Cedar",10.5
"725",2019-05-05,"03:36:00","Cedar",10.5
"726",2019-05-05,"04:36:00","Cedar",10.5
"727",2019-05-05,"05:36:00","Cedar",10.5
"728",2019-05-05,"06:36:00","Cedar",10.5
"729",2019-05-05,"07:36:00","Cedar",10.5
"730",2019-05-05,"08:36:00","Cedar",10.5
"731",2019-05-05,"09:36:00","Cedar",11
"732",2019-05-05,"10:36:00","Cedar",10.5
"733",2019-05-05,"11:36:00","Cedar",11.5
"734",2019-05-05,"12:36:00","Cedar",12
"735",2019-05-05,"13:36:00","Cedar",12.5
"736",2019-05-05,"14:36:00","Cedar",17
"737",2019-05-05,"15:36:00","Cedar",14.5
"738",2019-05-05,"16:36:00","Cedar",13.5
"739",2019-05-05,"17:36:00","Cedar",12
"740",2019-05-05,"18:36:00","Cedar",11.5
"741",2019-05-05,"19:36:00","Cedar",11.5
"742",2019-05-05,"20:36:00","Cedar",12
"743",2019-05-05,"21:36:00","Cedar",11.5
"744",2019-05-05,"22:36:00","Cedar",11.5
"745",2019-05-05,"23:36:00","Cedar",11.5
"746",2019-05-06,"00:36:00","Cedar",11.5
"747",2019-05-06,"01:36:00","Cedar",11.5
"748",2019-05-06,"02:36:00","Cedar",11.5
"749",2019-05-06,"03:36:00","Cedar",11.5
"750",2019-05-06,"04:36:00","Cedar",11
"751",2019-05-06,"05:36:00","Cedar",11
"752",2019-05-06,"06:36:00","Cedar",11
"753",2019-05-06,"07:36:00","Cedar",11
"754",2019-05-06,"08:36:00","Cedar",11
"755",2019-05-06,"09:36:00","Cedar",11.5
"756",2019-05-06,"10:36:00","Cedar",11.5
"757",2019-05-06,"11:36:00","Cedar",12
"758",2019-05-06,"12:36:00","Cedar",12
"759",2019-05-06,"13:36:00","Cedar",12.5
"760",2019-05-06,"14:36:00","Cedar",14.5
"761",2019-05-06,"15:36:00","Cedar",18.5
"762",2019-05-06,"16:36:00","Cedar",14
"763",2019-05-06,"17:36:00","Cedar",12.5
"764",2019-05-06,"18:36:00","Cedar",12
"765",2019-05-06,"19:36:00","Cedar",12
"766",2019-05-06,"20:36:00","Cedar",11.5
"767",2019-05-06,"21:36:00","Cedar",11.5
"768",2019-05-06,"22:36:00","Cedar",11.5
"769",2019-05-06,"23:36:00","Cedar",11.5
"770",2019-05-07,"00:36:00","Cedar",11
"771",2019-05-07,"01:36:00","Cedar",11
"772",2019-05-07,"02:36:00","Cedar",11.5
"773",2019-05-07,"03:36:00","Cedar",11
"774",2019-05-07,"04:36:00","Cedar",10.5
"775",2019-05-07,"05:36:00","Cedar",10.5
"776",2019-05-07,"06:36:00","Cedar",10.5
"777",2019-05-07,"07:36:00","Cedar",11
"778",2019-05-07,"08:36:00","Cedar",10.5
"779",2019-05-07,"09:36:00","Cedar",11
"780",2019-05-07,"10:36:00","Cedar",12.5
"781",2019-05-07,"11:36:00","Cedar",12
"782",2019-05-07,"12:36:00","Cedar",12
"783",2019-05-07,"13:36:00","Cedar",13
"784",2019-05-07,"14:36:00","Cedar",15
"785",2019-05-07,"15:36:00","Cedar",22.5
"786",2019-05-07,"16:36:00","Cedar",18
"787",2019-05-07,"17:36:00","Cedar",14.5
"788",2019-05-07,"18:36:00","Cedar",12.5
"789",2019-05-07,"19:36:00","Cedar",12
"790",2019-05-07,"20:36:00","Cedar",12
"791",2019-05-07,"21:36:00","Cedar",11.5
"792",2019-05-07,"22:36:00","Cedar",11.5
"793",2019-05-07,"23:36:00","Cedar",11.5
"794",2019-05-08,"00:36:00","Cedar",11
"795",2019-05-08,"01:36:00","Cedar",11
"796",2019-05-08,"02:36:00","Cedar",11
"797",2019-05-08,"03:36:00","Cedar",11
"798",2019-05-08,"04:36:00","Cedar",10.5
"799",2019-05-08,"05:36:00","Cedar",10.5
"800",2019-05-08,"06:36:00","Cedar",10.5
"801",2019-05-08,"07:36:00","Cedar",10.5
"802",2019-05-08,"08:36:00","Cedar",11
"803",2019-05-08,"09:36:00","Cedar",11
"804",2019-05-08,"10:36:00","Cedar",11.5
"805",2019-05-08,"11:36:00","Cedar",12
"806",2019-05-08,"12:36:00","Cedar",12.5
"807",2019-05-08,"13:36:00","Cedar",13
"808",2019-05-08,"14:36:00","Cedar",16
"809",2019-05-08,"15:36:00","Cedar",23.5
"810",2019-05-08,"16:36:00","Cedar",23.5
"811",2019-05-08,"17:36:00","Cedar",16.5
"812",2019-05-08,"18:36:00","Cedar",13.5
"813",2019-05-08,"19:36:00","Cedar",12.5
"814",2019-05-08,"20:36:00","Cedar",12
"815",2019-05-08,"21:36:00","Cedar",11.5
"816",2019-05-08,"22:36:00","Cedar",11.5
"817",2019-05-08,"23:36:00","Cedar",11
"818",2019-05-09,"00:36:00","Cedar",11
"819",2019-05-09,"01:36:00","Cedar",11
"820",2019-05-09,"02:36:00","Cedar",11
"821",2019-05-09,"03:36:00","Cedar",11
"822",2019-05-09,"04:36:00","Cedar",11
"823",2019-05-09,"05:36:00","Cedar",10.5
"824",2019-05-09,"06:36:00","Cedar",10.5
"825",2019-05-09,"07:36:00","Cedar",10.5
"826",2019-05-09,"08:36:00","Cedar",10.5
"827",2019-05-09,"09:36:00","Cedar",11
"828",2019-05-09,"10:36:00","Cedar",11.5
"829",2019-05-09,"11:36:00","Cedar",12.5
"830",2019-05-09,"12:36:00","Cedar",13.5
"831",2019-05-09,"13:36:00","Cedar",14
"832",2019-05-09,"14:36:00","Cedar",22.5
"833",2019-05-09,"15:36:00","Cedar",33
"834",2019-05-09,"16:36:00","Cedar",33.5
"835",2019-05-09,"17:36:00","Cedar",24
"836",2019-05-09,"18:36:00","Cedar",15
"837",2019-05-09,"19:36:00","Cedar",13
"838",2019-05-09,"20:36:00","Cedar",12.5
"839",2019-05-09,"21:36:00","Cedar",12
"840",2019-05-09,"22:36:00","Cedar",12
"841",2019-05-09,"23:36:00","Cedar",12
"842",2019-05-10,"00:36:00","Cedar",12
"843",2019-05-10,"01:36:00","Cedar",12
"844",2019-05-10,"02:36:00","Cedar",12
"845",2019-05-10,"03:36:00","Cedar",11
"846",2019-05-10,"04:36:00","Cedar",11
"847",2019-05-10,"05:36:00","Cedar",11
"848",2019-05-10,"06:36:00","Cedar",11.5
"849",2019-05-10,"07:36:00","Cedar",11.5
"850",2019-05-10,"08:36:00","Cedar",12
"851",2019-05-10,"09:36:00","Cedar",12
"852",2019-05-10,"10:36:00","Cedar",12.5
"853",2019-05-10,"11:36:00","Cedar",13.5
"854",2019-05-10,"12:36:00","Cedar",14.5
"855",2019-05-10,"13:36:00","Cedar",15.5
"856",2019-05-10,"14:36:00","Cedar",22.5
"857",2019-05-10,"15:36:00","Cedar",32.5
"858",2019-05-10,"16:36:00","Cedar",34.5
"859",2019-05-10,"17:36:00","Cedar",25.5
"860",2019-05-10,"18:36:00","Cedar",21
"861",2019-05-10,"19:36:00","Cedar",16
"862",2019-05-10,"20:36:00","Cedar",15
"863",2019-05-10,"21:36:00","Cedar",14.5
"864",2019-05-10,"22:36:00","Cedar",14.5
"865",2019-05-10,"23:36:00","Cedar",14.5
"866",2019-05-11,"00:36:00","Cedar",15
"867",2019-05-11,"01:36:00","Cedar",14.5
"868",2019-05-11,"02:36:00","Cedar",14
"869",2019-05-11,"03:36:00","Cedar",13.5
"870",2019-05-11,"04:36:00","Cedar",13.5
"871",2019-05-11,"05:36:00","Cedar",13.5
"872",2019-05-11,"06:36:00","Cedar",13
"873",2019-05-11,"07:36:00","Cedar",13
"874",2019-05-11,"08:36:00","Cedar",13.5
"875",2019-05-11,"09:36:00","Cedar",14.5
"876",2019-05-11,"10:36:00","Cedar",14.5
"877",2019-05-11,"11:36:00","Cedar",14.5
"878",2019-05-11,"12:36:00","Cedar",14.5
"879",2019-05-11,"13:36:00","Cedar",16.5
"880",2019-05-11,"14:36:00","Cedar",18.5
"881",2019-05-11,"15:36:00","Cedar",23.5
"882",2019-05-11,"16:36:00","Cedar",28
"883",2019-05-11,"17:36:00","Cedar",24
"884",2019-05-11,"18:36:00","Cedar",20.5
"885",2019-05-11,"19:36:00","Cedar",18.5
"886",2019-05-11,"20:36:00","Cedar",15.5
"887",2019-05-11,"21:36:00","Cedar",15
"888",2019-05-11,"22:36:00","Cedar",14.5
"889",2019-05-11,"23:36:00","Cedar",15
"890",2019-05-12,"00:36:00","Cedar",14.5
"891",2019-05-12,"01:36:00","Cedar",14.5
"892",2019-05-12,"02:36:00","Cedar",14
"893",2019-05-12,"03:36:00","Cedar",12.5
"894",2019-05-12,"04:36:00","Cedar",12
"895",2019-05-12,"05:36:00","Cedar",11.5
"896",2019-05-12,"06:36:00","Cedar",11.5
"897",2019-05-12,"07:36:00","Cedar",12
"898",2019-05-12,"08:36:00","Cedar",12
"899",2019-05-12,"09:36:00","Cedar",12
"900",2019-05-12,"10:36:00","Cedar",12.5
"901",2019-05-12,"11:36:00","Cedar",13
"902",2019-05-12,"12:36:00","Cedar",13.5
"903",2019-05-12,"13:36:00","Cedar",13.5
"904",2019-05-12,"14:36:00","Cedar",15
"905",2019-05-12,"15:36:00","Cedar",15
"906",2019-05-12,"16:36:00","Cedar",18.5
"907",2019-05-12,"17:36:00","Cedar",19
"908",2019-05-12,"18:36:00","Cedar",16.5
"909",2019-05-12,"19:36:00","Cedar",15
"910",2019-05-12,"20:36:00","Cedar",15.5
"911",2019-05-12,"21:36:00","Cedar",14.5
"912",2019-05-12,"22:36:00","Cedar",14
"913",2019-05-12,"23:36:00","Cedar",14
"914",2019-05-13,"00:36:00","Cedar",14
"915",2019-05-13,"01:36:00","Cedar",13.5
"916",2019-05-13,"02:36:00","Cedar",14
"917",2019-05-13,"03:36:00","Cedar",13.5
"918",2019-05-13,"04:36:00","Cedar",13.5
"919",2019-05-13,"05:36:00","Cedar",13.5
"920",2019-05-13,"06:36:00","Cedar",13.5
"921",2019-05-13,"07:36:00","Cedar",13.5
"922",2019-05-13,"08:36:00","Cedar",13.5
"923",2019-05-13,"09:36:00","Cedar",13.5
"924",2019-05-13,"10:36:00","Cedar",14
"925",2019-05-13,"11:36:00","Cedar",14
"926",2019-05-13,"12:36:00","Cedar",14
"927",2019-05-13,"13:36:00","Cedar",14.5
"928",2019-05-13,"14:36:00","Cedar",14.5
"929",2019-05-13,"15:36:00","Cedar",15
"930",2019-05-13,"16:36:00","Cedar",15
"931",2019-05-13,"17:36:00","Cedar",15
"932",2019-05-13,"18:36:00","Cedar",14.5
"933",2019-05-13,"19:36:00","Cedar",14
"934",2019-05-13,"20:36:00","Cedar",15
"935",2019-05-13,"21:36:00","Cedar",15
"936",2019-05-13,"22:36:00","Cedar",14.5
"937",2019-05-13,"23:36:00","Cedar",14.5
"938",2019-05-14,"00:36:00","Cedar",14
"939",2019-05-14,"01:36:00","Cedar",14
"940",2019-05-14,"02:36:00","Cedar",14
"941",2019-05-14,"03:36:00","Cedar",14
"942",2019-05-14,"04:36:00","Cedar",14
"943",2019-05-14,"05:36:00","Cedar",14
"944",2019-05-14,"06:36:00","Cedar",14
"945",2019-05-14,"07:36:00","Cedar",14
"946",2019-05-14,"08:36:00","Cedar",14
"947",2019-05-14,"09:36:00","Cedar",14
"948",2019-05-14,"10:36:00","Cedar",14
"949",2019-05-14,"11:36:00","Cedar",13.5
"950",2019-05-14,"12:36:00","Cedar",14
"951",2019-05-14,"13:36:00","Cedar",14
"952",2019-05-14,"14:36:00","Cedar",14
"953",2019-05-14,"15:36:00","Cedar",14.5
"954",2019-05-14,"16:36:00","Cedar",14.5
"955",2019-05-14,"17:36:00","Cedar",15
"956",2019-05-14,"18:36:00","Cedar",15
"957",2019-05-14,"19:36:00","Cedar",14.5
"958",2019-05-14,"20:36:00","Cedar",14.5
"959",2019-05-14,"21:36:00","Cedar",14
"960",2019-05-14,"22:36:00","Cedar",14
"961",2019-05-14,"23:36:00","Cedar",14
"962",2019-05-15,"00:36:00","Cedar",13.5
"963",2019-05-15,"01:36:00","Cedar",13.5
"964",2019-05-15,"02:36:00","Cedar",13.5
"965",2019-05-15,"03:36:00","Cedar",13.5
"966",2019-05-15,"04:36:00","Cedar",13.5
"967",2019-05-15,"05:36:00","Cedar",13.5
"968",2019-05-15,"06:36:00","Cedar",13.5
"969",2019-05-15,"07:36:00","Cedar",13.5
"970",2019-05-15,"08:36:00","Cedar",13.5
"971",2019-05-15,"09:36:00","Cedar",14
"972",2019-05-15,"10:36:00","Cedar",14.5
"973",2019-05-15,"11:36:00","Cedar",15
"974",2019-05-15,"12:36:00","Cedar",15
"975",2019-05-15,"13:36:00","Cedar",15
"976",2019-05-15,"14:36:00","Cedar",15.5
"977",2019-05-15,"15:36:00","Cedar",15.5
"978",2019-05-15,"16:36:00","Cedar",15
"979",2019-05-15,"17:36:00","Cedar",15
"980",2019-05-15,"18:36:00","Cedar",15
"981",2019-05-15,"19:36:00","Cedar",15
"982",2019-05-15,"20:36:00","Cedar",14
"983",2019-05-15,"21:36:00","Cedar",14
"984",2019-05-15,"22:36:00","Cedar",14
"985",2019-05-15,"23:36:00","Cedar",14
"986",2019-05-16,"00:36:00","Cedar",14
"987",2019-05-16,"01:36:00","Cedar",14
"988",2019-05-16,"02:36:00","Cedar",14
"989",2019-05-16,"03:36:00","Cedar",14
"990",2019-05-16,"04:36:00","Cedar",14
"991",2019-05-16,"05:36:00","Cedar",14
"992",2019-05-16,"06:36:00","Cedar",14
"993",2019-05-16,"07:36:00","Cedar",14
"994",2019-05-16,"08:36:00","Cedar",14.5
"995",2019-05-16,"09:36:00","Cedar",15.5
"996",2019-05-16,"10:36:00","Cedar",16
"997",2019-05-16,"11:36:00","Cedar",15.5
"998",2019-05-16,"12:36:00","Cedar",15
"999",2019-05-16,"13:36:00","Cedar",15
"1000",2019-05-16,"14:36:00","Cedar",15
"1001",2019-05-16,"15:36:00","Cedar",14.5
"1002",2019-05-16,"16:36:00","Cedar",14.5
"1003",2019-05-16,"17:36:00","Cedar",14.5
"1004",2019-05-16,"18:36:00","Cedar",14.5
"1005",2019-05-16,"19:36:00","Cedar",14.5
"1006",2019-05-16,"20:36:00","Cedar",14.5
"1007",2019-05-16,"21:36:00","Cedar",14
"1008",2019-05-16,"22:36:00","Cedar",14.5
"1009",2019-05-16,"23:36:00","Cedar",14
"1010",2019-05-17,"00:36:00","Cedar",13.5
"1011",2019-05-17,"01:36:00","Cedar",14
"1012",2019-05-17,"02:36:00","Cedar",14
"1013",2019-05-17,"03:36:00","Cedar",14
"1014",2019-05-17,"04:36:00","Cedar",14
"1015",2019-05-17,"05:36:00","Cedar",13.5
"1016",2019-05-17,"06:36:00","Cedar",13.5
"1017",2019-05-17,"07:36:00","Cedar",13.5
"1018",2019-05-17,"08:36:00","Cedar",13.5
"1019",2019-05-17,"09:36:00","Cedar",14
"1020",2019-05-17,"10:36:00","Cedar",14
"1021",2019-05-17,"11:36:00","Cedar",16
"1022",2019-05-17,"12:36:00","Cedar",18
"1023",2019-05-17,"13:36:00","Cedar",14.5
"1024",2019-05-17,"14:36:00","Cedar",13.5
"1025",2019-05-17,"15:36:00","Cedar",14
"1026",2019-05-17,"16:36:00","Cedar",14
"1027",2019-05-17,"17:36:00","Cedar",14
"1028",2019-05-17,"18:36:00","Cedar",14.5
"1029",2019-05-17,"19:36:00","Cedar",14.5
"1030",2019-05-17,"20:36:00","Cedar",14.5
"1031",2019-05-17,"21:36:00","Cedar",14
"1032",2019-05-17,"22:36:00","Cedar",14
"1033",2019-05-17,"23:36:00","Cedar",14
"1034",2019-05-18,"00:36:00","Cedar",14
"1035",2019-05-18,"01:36:00","Cedar",13.5
"1036",2019-05-18,"02:36:00","Cedar",13.5
"1037",2019-05-18,"03:36:00","Cedar",13.5
"1038",2019-05-18,"04:36:00","Cedar",13.5
"1039",2019-05-18,"05:36:00","Cedar",13.5
"1040",2019-05-18,"06:36:00","Cedar",13.5
"1041",2019-05-18,"07:36:00","Cedar",13.5
"1042",2019-05-18,"08:36:00","Cedar",13.5
"1043",2019-05-18,"09:36:00","Cedar",13.5
"1044",2019-05-18,"10:36:00","Cedar",15
"1045",2019-05-18,"11:36:00","Cedar",18
"1046",2019-05-18,"12:36:00","Cedar",21
"1047",2019-05-18,"13:36:00","Cedar",23
"1048",2019-05-18,"14:36:00","Cedar",16
"1049",2019-05-18,"15:36:00","Cedar",15
"1050",2019-05-18,"16:36:00","Cedar",14.5
"1051",2019-05-18,"17:36:00","Cedar",14.5
"1052",2019-05-18,"18:36:00","Cedar",14
"1053",2019-05-18,"19:36:00","Cedar",14
"1054",2019-05-18,"20:36:00","Cedar",14.5
"1055",2019-05-18,"21:36:00","Cedar",14.5
"1056",2019-05-18,"22:36:00","Cedar",14
"1057",2019-05-18,"23:36:00","Cedar",14
"1058",2019-05-19,"00:36:00","Cedar",13.5
"1059",2019-05-19,"01:36:00","Cedar",13.5
"1060",2019-05-19,"02:36:00","Cedar",13.5
"1061",2019-05-19,"03:36:00","Cedar",14
"1062",2019-05-19,"04:36:00","Cedar",14
"1063",2019-05-19,"05:36:00","Cedar",14
"1064",2019-05-19,"06:36:00","Cedar",13.5
"1065",2019-05-19,"07:36:00","Cedar",13.5
"1066",2019-05-19,"08:36:00","Cedar",14
"1067",2019-05-19,"09:36:00","Cedar",14
"1068",2019-05-19,"10:36:00","Cedar",16
"1069",2019-05-19,"11:36:00","Cedar",19
"1070",2019-05-19,"12:36:00","Cedar",21
"1071",2019-05-19,"13:36:00","Cedar",24.5
"1072",2019-05-19,"14:36:00","Cedar",23
"1073",2019-05-19,"15:36:00","Cedar",17.5
"1074",2019-05-19,"16:36:00","Cedar",15.5
"1075",2019-05-19,"17:36:00","Cedar",15.5
"1076",2019-05-19,"18:36:00","Cedar",15.5
"1077",2019-05-19,"19:36:00","Cedar",15.5
"1078",2019-05-19,"20:36:00","Cedar",15.5
"1079",2019-05-19,"21:36:00","Cedar",15.5
"1080",2019-05-19,"22:36:00","Cedar",15
"1081",2019-05-19,"23:36:00","Cedar",13.5
"1082",2019-05-20,"00:36:00","Cedar",13
"1083",2019-05-20,"01:36:00","Cedar",13
"1084",2019-05-20,"02:36:00","Cedar",13.5
"1085",2019-05-20,"03:36:00","Cedar",13.5
"1086",2019-05-20,"04:36:00","Cedar",13.5
"1087",2019-05-20,"05:36:00","Cedar",14
"1088",2019-05-20,"06:36:00","Cedar",14
"1089",2019-05-20,"07:36:00","Cedar",14
"1090",2019-05-20,"08:36:00","Cedar",14
"1091",2019-05-20,"09:36:00","Cedar",14
"1092",2019-05-20,"10:36:00","Cedar",14
"1093",2019-05-20,"11:36:00","Cedar",14.5
"1094",2019-05-20,"12:36:00","Cedar",15.5
"1095",2019-05-20,"13:36:00","Cedar",16.5
"1096",2019-05-20,"14:36:00","Cedar",16
"1097",2019-05-20,"15:36:00","Cedar",15.5
"1098",2019-05-20,"16:36:00","Cedar",15
"1099",2019-05-20,"17:36:00","Cedar",15
"1100",2019-05-20,"18:36:00","Cedar",14.5
"1101",2019-05-20,"19:36:00","Cedar",14
"1102",2019-05-20,"20:36:00","Cedar",14
"1103",2019-05-20,"21:36:00","Cedar",14
"1104",2019-05-20,"22:36:00","Cedar",14
"1105",2019-05-20,"23:36:00","Cedar",14
"1106",2019-05-21,"00:36:00","Cedar",14
"1107",2019-05-21,"01:36:00","Cedar",14
"1108",2019-05-21,"02:36:00","Cedar",14
"1109",2019-05-21,"03:36:00","Cedar",14
"1110",2019-05-21,"04:36:00","Cedar",14
"1111",2019-05-21,"05:36:00","Cedar",14
"1112",2019-05-21,"06:36:00","Cedar",14
