1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 9F0000002BA9B221
Is Mission Active?  true
Mission Start:  Thu Mar 21 10:35:00 PDT 2019
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  1804
Total Samples:  58927
Roll Over Enabled?  true
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  Clock
Next Clock Alarm At:  Sun Jun 09 00:00:00 PDT 2019
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
2019-04-11, 6:35:00 AM,C,8.5
2019-04-11, 7:35:00 AM,C,8.5
2019-04-11, 8:35:00 AM,C,8.5
2019-04-11, 9:35:00 AM,C,8.5
2019-04-11, 10:35:00 AM,C,9
2019-04-11, 11:35:00 AM,C,10
2019-04-11, 12:35:00 PM,C,15.5
2019-04-11, 1:35:00 PM,C,19.5
2019-04-11, 2:35:00 PM,C,11.5
2019-04-11, 3:35:00 PM,C,9.5
2019-04-11, 4:35:00 PM,C,9.5
2019-04-11, 5:35:00 PM,C,9
2019-04-11, 6:35:00 PM,C,9
2019-04-11, 7:35:00 PM,C,9
2019-04-11, 8:35:00 PM,C,9
2019-04-11, 9:35:00 PM,C,9
2019-04-11, 10:35:00 PM,C,9
2019-04-11, 11:35:00 PM,C,9
2019-04-12, 12:35:00 AM,C,9
2019-04-12, 1:35:00 AM,C,8.5
2019-04-12, 2:35:00 AM,C,8.5
2019-04-12, 3:35:00 AM,C,8.5
2019-04-12, 4:35:00 AM,C,8.5
2019-04-12, 5:35:00 AM,C,8.5
2019-04-12, 6:35:00 AM,C,8.5
